55 3139
17 3145
30 3150
60 3148
24 3145
45 3150
91 3148
89 3142
82 3154
67 3150
38 3144
76 3153
60 3149
28 3159
57 3149
17 3138
31 3150
63 3149
30 3143
60 3149
23 3148
42 3149
85 3143
78 3143
60 3149
24 3149
44 3142
88 3150
84 3146
76 3142
60 3143
24 3150
44 3143
89 3153
85 3143
77 3149
57 3136
18 3144
33 3143
67 3149
37 3144
75 3153
53 3153
14 3140
25 3144
46 3146
89 3143
85 3146
73 3149
50 3150
4 3138
9 3139
19 3138
39 3143
75 3159
53 3143
9 3143
15 3158
31 3150
63 3137
29 3149
55 3137
13 3149
23 3144
47 3146
90 3143
87 3145
81 3137
70 3142
43 3143
82 3147
67 3143
42 3149
81 3150
70 3150
43 3143
83 3144
74 3144
52 3149
12 3157
25 3150
46 3137
88 3149
79 3142
62 3160
28 3137
52 3144
12 3148
25 3153
47 3142
90 3143
83 3146
73 3150
50 3150
7 3149
11 3140
19 3154
38 3143
76 3143
60 3146
24 3149
49 3143
6 3159
12 3143
20 3153
37 3159
71 3144
50 3145
4 3140
4 3142
5 3150
7 3138
11 3140
22 3148
45 3150
90 3150
83 3142
69 3144
46 3143
88 3146
79 3150
61 3148
30 3148
60 3150
27 3149
51 3149
10 3139
16 3146
29 3146
58 3153
23 3136
43 3148
83 3150
69 3160
42 3150
85 3160
78 3143
60 3149
24 3149
45 3153
86 3143
80 3149
63 3144
29 3150
54 3153
15 3140
27 3143
54 3148
15 3144
30 3149
56 3149
19 3148
38 3144
77 3144
58 3146
23 3149
46 3160
88 3146
79 3150
66 3150
36 3142
73 3144
53 3150
10 3156
16 3153
33 3143
62 3150
27 3150
50 3149
4 3154
4 3148
4 3138
8 3139
13 3140
27 3145
55 3144
18 3150
36 3142
68 3143
43 3150
86 3143
80 3150
67 3143
41 3149
82 3142
67 3143
38 3149
76 3149
60 3154
28 3144
56 3143
16 3150
28 3143
52 3143
11 3149
18 3138
37 3143
71 3150
50 3142
7 3141
15 3146
26 3145
53 3145
13 3137
27 3150
50 3142
3 3149
3 3148
3 3147
6 3149
12 3139
25 3153
51 3153
5 3138
11 3140
23 3136
46 3149
0 3138
90 3150
88 3137
79 3148
61 3136
30 3144
56 3146
19 3143
38 3150
77 3161
62 3144
28 3150
52 3142
8 3139
17 3149
31 3143
63 3146
29 3146
59 3153
22 3136
45 3148
90 3142
84 3148
72 3143
52 3144
11 3148
18 3142
32 3150
64 3148
32 3149
60 3150
27 3143
50 3143
3 3154
3 3147
6 3138
12 3141
20 3150
41 3150
83 3143
74 3160
51 3160
6 3149
8 3149
16 3150
28 3143
52 3143
8 3139
12 3150
25 3148
46 3150
89 3150
81 3142
70 3149
43 3154
82 3143
67 3150
41 3143
82 3142
71 3143
50 3143
4 3154
9 3143
18 3142
36 3149
72 3150
48 3144
4 3137
8 3139
16 3139
29 3150
55 3150
14 3141
29 3145
55 3144
18 3150
36 3142
73 3144
54 3149
12 3141
24 3150
44 3150
89 3147
82 3153
72 3149
48 3144
3 3147
7 3139
14 3141
28 3150
56 3150
19 3154
34 3159
64 3146
31 3146
63 3159
33 3149
66 3150
36 3160
69 3145
46 3136
0 3150
90 3142
84 3148
71 3144
46 3146
89 3143
81 3149
70 3143
44 3149
85 3143
74 3143
55 3143
18 3146
32 3145
60 3143
24 3145
45 3150
90 3148
83 3150
74 3143
55 3150
17 3142
35 3150
70 3150
47 3144
1 3159
91 3153
90 3149
88 3137
79 3148
62 3147
28 3150
52 3150
7 3139
10 3139
20 3137
37 3143
71 3143
50 3153
4 3138
5 3151
6 3156
8 3159
16 3156
28 3144
56 3160
19 3142
35 3145
66 3144
39 3150
79 3150
61 3149
29 3143
59 3150
21 3137
43 3147
87 3148
81 3143
69 3150
41 3144
78 3161
64 3143
32 3159
61 3136
29 3144
59 3146
26 3150
52 3150
7 3144
10 3156
17 3154
30 3144
57 3159
22 3142
44 3150
88 3153
83 3143
74 3143
55 3143
13 3149
26 3149
52 3149
8 3139
16 3146
32 3146
60 3143
27 3150
50 3142
3 3149
6 3139
12 3140
24 3149
49 3148
1 3149
92 3136
88 3143
83 3150
69 3160
42 3150
84 3150
76 3150
60 3149
24 3143
48 3145
0 3141
89 3143
86 3150
80 3142
67 3149
37 3142
74 3144
55 3147
17 3154
34 3159
64 3146
35 3144
71 3142
49 3144
6 3139
13 3140
27 3149
54 3136
15 3145
31 3150
59 3148
25 3153
47 3142
90 3143
87 3145
82 3137
67 3142
42 3159
80 3143
63 3145
30 3150
61 3148
26 3153
52 3153
8 3139
12 3140
24 3145
49 3146
5 3145
11 3146
23 3149
47 3143
2 3151
4 3151
5 3142
11 3143
19 3149
34 3143
64 3145
36 3143
73 3149
50 3142
3 3149
6 3140
8 3139
16 3153
33 3144
62 3143
32 3149
61 3150
29 3146
58 3144
19 3149
34 3142
64 3143
35 3143
66 3145
40 3143
80 3150
63 3144
33 3150
62 3150
27 3143
50 3143
4 3144
9 3139
15 3140
27 3160
50 3150
8 3147
16 3150
29 3143
54 3149
11 3150
22 3159
44 3150
88 3150
83 3142
70 3149
47 3143
90 3142
84 3148
76 3143
59 3150
26 3149
53 3149
14 3136
29 3144
59 3146
21 3149
43 3153
86 3143
80 3149
67 3160
42 3150
85 3160
74 3150
52 3153
8 3139
13 3140
27 3137
51 3144
9 3154
15 3151
30 3149
61 3150
29 3147
58 3145
24 3150
48 3149
0 3138
1 3145
3 3138
3 3147
2 3146
5 3139
7 3139
10 3153
17 3140
31 3143
58 3149
23 3148
42 3149
85 3143
73 3149
53 3153
10 3150
17 3149
31 3150
59 3150
21 3149
38 3149
72 3150
47 3149
2 3152
1 3142
2 3145
1 3143
2 3139
5 3138
7 3138
15 3142
27 3145
51 3145
6 3139
8 3143
17 3142
30 3143
57 3149
21 3145
39 3143
75 3143
57 3149
22 3154
45 3142
87 3143
82 3144
72 3143
48 3150
92 3146
87 3149
77 3143
62 3150
31 3146
62 3148
32 3159
61 3136
26 3143
53 3143
10 3150
21 3154
39 3143
74 3143
52 3143
7 3138
11 3143
19 3138
39 3143
74 3160
55 3143
13 3150
26 3149
49 3148
1 3149
2 3145
1 3143
