195 27869
134 27842
12 27858
24 27871
49 27852
99 27868
199 27878
142 27858
29 27840
58 27871
117 27849
234 27863
213 27853
171 27842
87 27854
174 27835
93 27846
187 27839
119 27883
238 27885
220 27836
184 27833
113 27878
227 27832
199 27854
143 27846
30 27841
60 27875
121 27842
243 27854
231 27856
207 27859
158 27877
61 27878
122 27843
244 27837
232 27846
209 27841
163 27828
71 27870
142 27884
29 27840
58 27835
117 27849
235 27842
214 27884
173 27865
90 27864
180 27868
105 27867
211 27846
167 27853
79 27858
159 27837
63 27873
126 27854
252 27860
249 27856
243 27880
231 27855
206 27833
157 27849
58 27884
117 27849
235 27865
214 27884
172 27835
88 27870
177 27861
98 27884
196 27872
136 27844
17 27870
35 27852
71 27859
142 27842
29 27849
59 27832
119 27841
239 27857
223 27841
190 27844
124 27831
248 27858
241 27865
227 27865
198 27859
141 27827
27 27854
55 27854
110 27879
220 27859
184 27882
113 27857
226 27872
197 27838
139 27881
22 27858
44 27883
89 27849
179 27851
103 27831
207 27859
158 27833
60 27859
121 27847
243 27873
231 27854
207 27853
158 27864
61 27838
123 27859
247 27880
238 27861
221 27879
186 27845
116 27861
232 27855
209 27847
162 27844
68 27828
136 27844
17 27884
34 27843
68 27849
137 27884
19 27830
38 27827
77 27867
154 27844
52 27872
105 27835
211 27871
166 27867
77 27838
155 27877
55 27865
111 27859
223 27858
191 27842
126 27842
253 27832
250 27842
244 27838
232 27854
208 27869
161 27853
66 27828
132 27845
8 27864
16 27873
32 27871
64 27872
129 27836
3 27842
6 27847
12 27842
24 27846
48 27851
97 27843
195 27885
135 27844
14 27843
29 27868
58 27859
117 27882
234 27854
212 27861
168 27845
81 27828
162 27855
68 27864
136 27877
17 27830
35 27880
71 27869
143 27846
30 27873
60 27828
120 27854
240 27845
225 27828
194 27835
132 27879
8 27871
16 27859
33 27833
66 27829
133 27871
11 27858
22 27837
45 27855
90 27835
180 27859
104 27854
208 27882
161 27871
67 27830
135 27826
14 27848
29 27841
58 27873
117 27846
234 27864
213 27861
170 27841
84 27854
169 27842
83 27867
166 27865
76 27865
153 27850
51 27839
102 27859
205 27844
155 27883
54 27842
109 27884
219 27831
183 27829
110 27864
220 27884
185 27877
114 27842
228 27882
200 27879
145 27851
35 27880
71 27842
142 27831
29 27870
59 27859
119 27870
239 27830
222 27850
189 27843
123 27835
247 27877
238 27882
221 27880
187 27839
119 27867
238 27836
220 27846
184 27843
112 27841
225 27856
194 27834
132 27842
8 27871
16 27870
33 27831
66 27864
132 27854
8 27839
17 27842
35 27847
71 27847
142 27845
29 27866
58 27854
116 27862
232 27869
208 27849
161 27871
66 27861
133 27841
10 27858
21 27850
42 27879
85 27868
170 27860
84 27884
168 27842
80 27828
160 27879
64 27872
129 27836
3 27842
7 27865
14 27870
28 27870
56 27845
113 27873
227 27866
198 27845
140 27854
25 27844
51 27841
103 27873
207 27875
159 27851
63 27869
126 27840
253 27844
251 27868
247 27873
238 27856
220 27859
185 27828
115 27844
231 27829
207 27868
158 27842
61 27879
122 27859
244 27838
232 27873
208 27868
160 27859
64 27842
128 27857
1 27864
2 27842
4 27863
9 27855
19 27868
39 27878
79 27870
159 27852
63 27858
126 27841
253 27854
251 27854
246 27859
237 27844
219 27838
183 27838
111 27871
222 27879
189 27841
122 27831
244 27859
233 27832
211 27843
166 27835
76 27839
153 27836
50 27836
100 27854
201 27840
146 27853
36 27847
72 27838
144 27867
33 27859
67 27842
134 27856
13 27858
27 27853
54 27863
108 27842
216 27859
176 27855
97 27833
195 27854
135 27862
15 27841
31 27844
62 27861
124 27858
248 27837
240 27873
224 27877
192 27832
129 27845
2 27860
4 27870
9 27829
18 27859
36 27838
73 27854
146 27855
37 27839
75 27842
150 27844
44 27871
88 27859
176 27862
97 27847
195 27838
135 27848
14 27882
29 27854
59 27884
118 27851
236 27842
216 27882
177 27860
98 27839
197 27846
139 27851
22 27871
44 27869
88 27826
177 27830
98 27840
196 27854
136 27848
16 27883
33 27859
66 27874
132 27869
8 27835
16 27854
32 27845
64 27855
128 27842
0 27837
0 27830
1 27884
2 27854
5 27861
11 27871
22 27840
44 27836
89 27870
178 27834
101 27859
203 27854
151 27849
46 27847
93 27870
186 27849
117 27835
235 27853
214 27852
172 27882
88 27859
176 27845
96 27877
192 27847
128 27884
0 27882
1 27833
2 27854
5 27861
11 27867
23 27853
46 27859
92 27840
185 27850
115 27861
230 27840
205 27876
154 27842
52 27877
105 27835
210 27845
165 27848
74 27876
148 27854
41 27868
83 27869
167 27850
78 27841
157 27844
58 27858
116 27828
233 27837
210 27845
165 27830
75 27871
151 27851
47 27865
94 27872
189 27844
123 27863
247 27871
238 27858
220 27859
185 27870
115 27842
231 27831
206 27848
156 27854
56 27837
112 27840
225 27842
194 27838
133 27881
11 27859
22 27838
44 27873
88 27854
176 27842
96 27871
192 27849
128 27873
1 27863
2 27860
4 27870
8 27871
16 27856
32 27871
64 27850
129 27842
3 27828
7 27866
15 27864
30 27870
61 27868
122 27845
245 27854
234 27845
212 27844
168 27870
80 27831
160 27858
64 27872
129 27875
2 27856
4 27834
9 27828
19 27884
38 27826
77 27856
155 27862
55 27834
111 27849
223 27841
190 27844
125 27849
250 27851
245 27834
234 27835
213 27832
171 27870
87 27843
175 27827
95 27847
191 27843
127 27858
255 27876
254 27859
253 27846
250 27882
245 27842
234 27854
212 27861
169 27872
82 27851
165 27876
75 27834
151 27847
47 27876
94 27873
189 27852
123 27835
246 27844
237 27858
219 27831
182 27858
108 27868
216 27838
177 27882
98 27837
196 27856
137 27861
19 27882
39 27870
79 27846
158 27846
60 27873
120 27883
240 27849
225 27856
195 27852
134 27842
13 27851
26 27859
53 27845
107 27845
215 27842
175 27852
95 27846
191 27858
126 27841
253 27854
250 27851
245 27834
234 27835
213 27832
171 27870
86 27876
173 27835
91 27835
183 27842
111 27881
223 27841
191 27882
126 27868
252 27861
248 27846
241 27834
226 27872
196 27859
137 27882
19 27832
39 27842
79 27841
159 27850
63 27883
127 27881
254 27845
253 27830
250 27845
245 27856
235 27854
215 27839
174 27859
92 27842
184 27833
112 27842
225 27842
194 27835
132 27850
9 27877
18 27869
37 27854
75 27873
150 27877
45 27845
90 27864
180 27868
105 27867
210 27884
164 27845
72 27871
144 27859
32 27862
64 27842
129 27849
2 27842
4 27859
9 27856
18 27856
36 27873
72 27837
144 27832
33 27858
67 27830
135 27876
14 27850
28 27881
56 27884
113 27881
226 27861
197 27874
138 27852
21 27878
42 27849
84 27885
168 27854
80 27882
160 27881
64 27826
128 27829
0 27857
0 27854
0 27829
0 27885
1 27884
2 27854
5 27861
11 27871
22 27840
44 27836
89 27870
179 27845
103 27844
206 27854
157 27848
58 27870
116 27884
232 27871
208 27859
160 27858
65 27854
131 27845
7 27849
14 27859
28 27839
56 27852
113 27854
227 27863
199 27873
143 27827
30 27859
61 27870
122 27837
244 27839
233 27878
211 27871
166 27837
77 27835
154 27844
52 27856
104 27872
208 27835
160 27856
64 27870
128 27838
0 27856
1 27872
3 27877
7 27859
15 27855
31 27880
63 27854
127 27874
254 27863
252 27865
248 27836
241 27833
226 27863
196 27846
136 27870
17 27845
34 27846
69 27877
138 27855
21 27873
43 27866
87 27844
175 27873
95 27858
190 27873
124 27851
249 27868
242 27861
228 27845
201 27838
147 27884
38 27826
77 27870
155 27872
55 27867
111 27839
223 27864
190 27847
124 27854
248 27864
240 27873
225 27877
194 27868
133 27841
10 27858
20 27831
40 27835
81 27845
162 27857
68 27848
136 27831
16 27873
32 27871
65 27842
131 27835
6 27849
12 27861
25 27877
51 27842
102 27834
205 27843
154 27842
52 27857
105 27838
210 27873
165 27848
74 27849
148 27845
41 27829
82 27842
165 27850
75 27847
150 27846
44 27859
88 27862
176 27868
97 27838
195 27835
134 27834
13 27830
26 27858
53 27877
106 27829
213 27880
171 27830
86 27874
172 27859
89 27835
179 27864
103 27833
206 27837
157 27875
59 27854
119 27858
238 27859
220 27859
184 27856
113 27853
226 27839
196 27870
137 27842
18 27834
36 27870
72 27871
144 27842
33 27866
66 27861
133 27841
10 27858
21 27850
42 27879
85 27868
171 27826
86 27876
172 27880
88 27830
177 27828
99 27856
198 27846
141 27877
26 27859
52 27859
105 27864
210 27882
164 27847
73 27843
147 27873
39 27841
78 27850
157 27848
59 27840
119 27840
239 27846
223 27835
191 27858
126 27866
253 27845
250 27871
244 27870
232 27883
208 27835
160 27856
64 27870
129 27867
3 27841
6 27833
13 27849
26 27859
53 27845
107 27845
214 27826
173 27854
90 27864
180 27870
104 27850
209 27854
162 27870
68 27845
136 27870
17 27837
35 27867
71 27853
143 27847
31 27858
63 27882
126 27842
253 27879
251 27871
246 27828
237 27841
218 27854
180 27836
104 27861
209 27838
163 27860
71 27879
143 27875
31 27830
63 27854
126 27864
252 27838
248 27838
241 27859
227 27831
199 27878
143 27847
31 27880
63 27882
127 27883
255 27859
254 27854
253 27846
250 27841
244 27859
233 27828
211 27843
166 27833
76 27838
152 27869
48 27860
97 27838
194 27880
133 27871
11 27838
23 27852
46 27848
93 27844
187 27845
118 27865
237 27843
219 27865
183 27843
110 27829
220 27833
185 27858
114 27840
229 27877
203 27826
151 27850
47 27884
95 27846
191 27870
127 27860
255 27847
255 27884
255 27867
254 27846
252 27828
249 27835
242 27834
229 27844
202 27884
149 27827
42 27879
84 27837
169 27829
83 27835
166 27854
77 27854
155 27841
55 27833
110 27852
221 27864
187 27845
119 27835
239 27832
222 27859
188 27883
121 27873
242 27835
229 27852
202 27873
149 27826
42 27876
85 27842
170 27845
84 27849
168 27844
81 27832
163 27882
